idtransaccion,idcuentaorigen,idcuentadestino,monto,fecha,estadotransaccion
647,4379,2780,576990.84,2026-03-19,True
648,886,96,890211.94,2026-11-11,False
649,137,872,514753.06,2023-12-23,True
650,3911,4414,357677.7,2023-07-22,False
651,1893,4715,514138.95,2026-12-24,False
652,4091,3823,553160.17,2023-10-09,True
653,4192,2917,640243.89,2026-10-17,True
654,856,3594,16597.34,2023-10-21,False
655,1605,1326,0.0,2024-01-18,True
656,3457,1936,1996.6,2026-05-31,False
657,4911,3327,240541.03,2026-05-01,False
658,4510,2625,401120.37,2023-02-28,True
659,2116,4342,876134.8,2025-12-25,False
660,3607,2074,259147.77,2023-07-05,True
661,595,956,116183.04,2025-12-23,False
662,3704,2658,541710.0,2026-10-30,True
663,3654,3912,613472.46,2026-10-06,True
664,4721,3097,753041.79,2022-10-11,False
665,3369,2363,860575.0,2022-07-07,True
666,220,4856,17850.94,2024-02-19,True
667,3394,1234,27726.1,2026-08-17,False
668,4822,1979,897705.64,2023-12-08,True
669,4609,137,310260.43,2022-11-03,True
670,4204,4768,138194.75,2024-02-23,True
671,2385,4821,826098.42,2025-11-25,False
672,1457,84,517602.94,2023-10-20,False
673,988,4657,405389.41,2023-01-23,True
674,3497,327,339759.17,2022-07-11,False
675,2071,804,547319.5,2025-11-20,True
676,3786,35,315652.8,2022-07-15,False
677,3513,1791,357369.55,2024-04-13,True
678,3786,3183,225517.26,2022-09-29,False
679,4522,1083,203299.06,2024-09-04,False
680,2538,3198,478559.07,2025-09-10,True
681,1195,830,573317.31,2022-12-07,True
682,3646,4501,657539.98,2023-06-22,False
683,3547,517,942192.41,2024-10-01,True
684,2922,979,981727.73,2026-07-02,False
685,555,2957,582928.79,2023-04-18,True
686,566,509,705203.87,2026-05-07,False
687,3251,1884,838041.22,2022-12-18,True
688,2797,2773,967796.13,2025-05-06,False
689,2703,2115,490213.12,2025-08-22,True
690,3853,2078,0.0,2026-07-10,False
691,2194,2404,532355.46,2024-12-30,False
692,1362,4144,606225.3,2026-08-01,True
693,4038,2936,415830.26,2024-08-04,True
694,3346,1560,419719.16,2023-07-08,False
695,1977,3123,922810.68,2024-10-04,False
696,4344,3011,750377.42,2026-07-09,True
697,2121,3573,815614.95,2025-07-29,True
698,3495,2400,118069.93,2025-03-15,False
699,533,2695,819604.13,2025-03-06,False
700,3218,4830,16879.27,2026-05-29,False
701,3018,740,882534.53,2023-08-12,True
702,2771,3576,331958.49,2022-11-12,False
703,27,2845,846154.35,2025-04-23,True
704,303,3614,756724.42,2026-05-31,False
705,1287,3154,296975.62,2026-05-31,False
706,4003,1415,274056.35,2026-11-22,True
707,2002,3998,812106.33,2026-05-31,True
708,1963,1230,465508.25,2023-11-01,False
709,3208,654,0.0,2025-02-23,False
710,1823,17,817382.71,2024-09-11,False
711,382,1618,138471.25,2024-05-03,True
712,3444,4879,791345.12,2025-05-19,False
713,597,4246,423349.22,2023-07-13,False
714,884,1971,594011.16,2026-01-24,False
715,645,867,619267.61,2022-11-26,True
716,541,2949,936916.86,2025-07-28,True
717,4078,4906,573986.57,2024-12-06,True
718,3648,4240,467139.37,2025-02-12,False
719,3769,3067,5764.04,2026-09-24,True
720,1389,1679,506335.59,2023-12-21,True
721,863,670,360137.31,2022-11-19,False
722,267,3422,0.0,2026-08-19,True
723,4512,1674,996045.78,2024-01-16,False
724,2556,575,352727.29,2023-03-29,True
725,1862,4513,480802.27,2025-02-13,False
726,108,4874,790742.38,2025-09-30,False
727,167,3231,888968.85,2023-08-14,False
728,2668,4642,441205.77,2026-02-22,False
729,4462,476,994682.26,2025-11-26,True
730,2314,121,624391.52,2024-09-26,False
731,74,2483,887635.26,2024-10-29,True
732,2426,4358,973110.36,2026-04-20,True
733,4651,1983,150004.56,2026-06-25,False
734,167,1364,301711.49,2026-06-23,False
735,3862,2691,747243.32,2025-11-13,False
736,4841,2545,402876.03,2023-04-01,False
737,744,356,832799.33,2023-09-04,True
738,4253,2415,481375.83,2024-11-05,True
739,2156,404,9227.57,2024-10-03,False
740,329,3193,523773.5,2022-11-19,False
741,2150,4147,917130.55,2026-12-27,False
742,2807,285,0.0,2023-12-19,True
743,3202,1688,957316.74,2022-11-11,True
744,2828,2212,600233.78,2023-06-23,False
745,596,3615,812714.18,2023-02-21,False
746,2041,773,662814.79,2026-11-18,True
747,1375,898,0.0,2022-10-04,False
748,169,1761,360754.8,2023-11-09,True
749,1855,56,473991.7,2023-07-08,False
750,1488,2353,682426.74,2023-08-05,True
751,814,1228,126385.9,2024-11-05,True
752,3749,1690,945694.9,2022-11-22,True
753,580,633,498030.78,2022-09-21,True
754,3903,4435,212139.75,2026-06-15,False
755,4957,1115,332910.63,2025-08-18,False
756,4634,3109,518295.31,2024-05-06,True
757,2398,2166,963800.04,2023-03-13,True
758,3382,2381,231150.85,2025-09-13,False
759,835,3451,0.0,2026-07-06,True
760,3237,3374,0.0,2025-07-15,False
761,2916,4905,983018.93,2026-05-31,False
762,1711,639,56433.16,2024-08-16,True
763,2966,1695,609888.0,2024-07-15,False
764,280,1664,567188.0,2023-12-21,False
765,693,2779,523181.68,2024-07-05,False
766,274,3426,579103.84,2024-01-09,True
767,3069,3946,278422.32,2023-01-22,False
768,3522,1499,779177.38,2025-01-04,False
769,2637,292,523638.45,2022-08-02,False
770,3654,1469,179293.63,2023-08-02,True
771,1597,938,872631.11,2024-12-06,False
772,4765,1907,266341.43,2024-03-12,True
773,3454,1713,618281.34,2026-05-31,False
774,3530,4593,751960.97,2022-09-30,False
775,1964,646,177854.64,2026-07-13,False
776,2898,4409,909018.76,2022-09-30,False
777,4245,4880,0.0,2026-02-20,True
778,1759,2828,66469.6,2024-01-23,True
779,3089,4356,244484.56,2023-05-25,False
780,476,995,744270.4,2025-05-28,False
781,3330,2068,718251.42,2022-08-04,False
782,512,1169,938168.59,2022-12-15,False
783,475,1337,838922.57,2025-06-18,False
784,350,4188,187832.11,2026-05-19,False
785,279,1250,714222.23,2022-10-18,True
786,691,1938,18768.75,2026-10-02,False
787,3490,1924,227908.92,2022-09-03,True
788,308,2918,479567.27,2023-02-16,False
789,2902,4722,955834.9,2024-11-26,False
790,4743,1082,45395.82,2026-06-25,True
791,3475,3898,249591.47,2026-12-05,True
792,2322,1718,705258.51,2026-05-31,True
793,389,504,686018.44,2023-11-24,False
794,382,4670,279141.76,2026-02-26,False
795,4946,4636,0.0,2023-12-13,False
796,3518,1758,939711.17,2025-05-11,False
797,916,3424,20045.63,2024-01-21,True
798,814,447,707071.29,2026-10-06,False
799,1793,551,0.0,2025-08-15,True
800,4671,962,926427.03,2024-01-09,False
801,2281,1020,569685.93,2025-08-26,False
802,904,2263,904911.69,2025-10-31,True
803,2027,3615,810606.32,2023-01-25,False
804,715,150,0.0,2024-12-28,False
805,296,1189,0.0,2022-12-31,False
806,785,201,391017.64,2026-11-01,True
807,1981,4076,750813.06,2024-05-24,False
808,1621,2352,908071.31,2026-05-16,True
809,381,3411,459181.5,2024-05-25,True
810,4766,2030,143872.5,2024-01-30,True
811,1075,14,905727.58,2026-08-02,False
812,983,546,659465.1,2023-03-29,False
813,3068,1742,0.0,2025-01-23,False
814,2084,1316,422824.46,2024-01-26,True
815,2846,1676,596755.15,2024-05-02,True
816,345,4487,183466.12,2026-05-31,False
817,224,3612,257943.67,2026-12-18,False
818,2370,2498,492445.51,2026-05-31,True
819,3143,319,0.0,2023-11-06,False
820,1429,216,693649.45,2025-12-18,False
821,2891,1185,800328.04,2024-06-05,True
822,1903,3873,938947.69,2026-12-21,True
823,2242,1691,433172.69,2025-06-16,False
824,2043,2854,806894.03,2023-05-13,False
825,2985,2531,926704.36,2023-03-01,False
826,1750,965,948233.74,2026-09-21,False
827,2355,2836,734781.97,2026-01-12,True
828,3599,391,198687.98,2025-02-19,False
829,1478,2360,739934.58,2024-07-22,False
830,2956,1861,513296.49,2026-03-13,False
831,705,4242,254956.39,2026-06-09,False
832,3162,2821,112559.67,2023-01-08,False
833,4873,1975,224431.45,2026-02-23,False
834,4123,4866,546435.12,2024-07-01,True
835,4207,4867,502168.88,2023-08-15,False
836,4509,3810,667353.86,2024-10-18,False
837,1551,1965,780369.37,2024-01-11,True
838,1557,2440,137988.34,2025-05-06,False
839,3757,2069,597409.49,2025-10-21,False
840,1288,1365,292489.02,2026-02-05,True
841,4536,252,193255.21,2025-05-16,False
842,4569,4834,894724.26,2025-02-03,False
843,4695,2384,941561.81,2023-03-03,False
844,1003,390,202588.04,2025-11-01,True
845,4041,3078,0.0,2025-11-15,True
846,2693,2804,552506.37,2025-10-02,False
847,3700,795,224857.33,2023-08-17,True
848,3334,2858,710762.09,2023-01-12,False
849,274,2062,0.0,2024-01-08,True
850,1056,1894,110763.99,2023-06-17,False
851,1817,3342,376191.4,2026-06-03,False
852,422,1748,57691.37,2024-07-07,True
853,1473,910,869194.67,2025-06-04,True
854,3293,276,995062.31,2024-10-11,True
855,4443,2919,266701.98,2024-10-11,False
856,661,2774,437557.83,2026-07-18,False
857,246,53,404383.05,2026-12-19,False
858,2901,4951,129890.92,2022-12-27,False
859,2181,1455,909549.02,2024-10-01,False
860,4100,3494,0.0,2025-08-09,False
861,1239,21,386959.13,2025-01-02,False
862,4992,1239,872927.9,2024-03-19,True
863,1261,3699,0.0,2024-06-05,True
864,4936,1302,469609.05,2026-12-26,True
865,1863,2106,677264.19,2024-04-22,False
866,787,4065,444968.39,2022-09-09,False
867,3016,300,827793.65,2025-08-07,True
868,3654,531,460391.02,2022-09-04,False
869,1277,453,748790.24,2024-07-05,True
870,691,1988,788862.1,2023-04-14,True
871,4643,2223,65221.33,2024-04-23,False
872,3386,2637,235414.24,2026-11-01,False
873,4,4117,768742.32,2022-08-24,False
874,2460,92,132816.22,2026-06-19,True
875,3669,3782,978038.93,2026-05-31,False
876,3696,4472,848948.76,2023-05-05,False
877,722,1467,202414.13,2023-01-02,True
878,1635,2703,0.0,2025-09-24,True
879,4845,2858,36540.4,2024-07-18,False
880,994,79,422172.87,2026-03-26,False
881,23,1668,889169.37,2024-01-30,False
882,666,2288,910897.66,2026-02-22,True
883,4674,3916,946403.22,2025-06-22,False
884,1433,740,529228.93,2023-03-07,False
885,3893,1906,594470.27,2022-09-12,True
886,2687,2860,0.0,2023-03-31,True
887,4141,3565,411891.79,2023-02-19,True
888,3133,2123,117576.73,2026-11-03,True
889,1465,2377,399930.71,2025-03-08,False
890,4367,1876,419272.69,2024-08-19,False
891,4314,1677,550139.74,2024-11-25,True
892,341,1915,157239.11,2022-12-26,False
893,247,924,875451.23,2023-11-03,False
894,3541,4455,862892.68,2022-12-13,False
895,1697,839,557832.13,2025-05-06,True
896,2912,3330,803055.79,2024-08-22,False
897,2944,963,588940.73,2022-12-31,True
898,3090,2961,306166.52,2024-08-03,True
899,2705,3098,651622.97,2023-11-25,True
900,2846,2044,849900.28,2023-01-24,True
901,1209,2269,518935.32,2023-05-18,True
902,4803,3338,598472.69,2026-12-10,True
903,885,3999,565132.35,2026-05-31,True
904,4842,2433,0.0,2025-11-23,False
905,620,3106,0.0,2026-11-16,True
906,2139,877,114577.9,2025-04-24,False
907,577,2657,258373.47,2024-11-05,True
908,4129,3807,123580.44,2024-09-25,False
909,4814,3477,82347.39,2026-05-31,False
910,1287,2944,995464.22,2022-10-20,False
911,3200,2155,423722.58,2022-11-24,False
912,3497,4927,679542.58,2025-10-23,False
913,696,2344,233624.0,2023-06-26,True
914,381,4506,863412.52,2022-07-16,True
915,4488,4354,777878.65,2023-07-24,True
916,2466,2515,566341.24,2026-05-31,False
917,1906,1604,972501.27,2023-08-29,True
918,3109,3378,0.0,2023-03-07,False
919,858,1758,427197.83,2023-10-26,True
920,3924,1604,744184.99,2026-07-21,False
921,1848,2007,723715.62,2026-05-31,True
922,1385,2300,569848.12,2023-01-30,True
923,2596,4252,42284.46,2026-08-29,True
924,3840,2243,428942.6,2026-11-01,False
925,58,580,151594.36,2025-11-04,False
926,811,1250,399550.82,2023-02-05,True
927,3329,1466,810516.01,2023-01-01,False
928,563,2071,99587.35,2023-02-01,True
929,537,3538,905443.7,2024-08-11,False
930,1080,1016,923726.63,2024-11-26,False
931,2612,4078,0.0,2025-09-23,True
932,3770,271,529375.75,2024-12-01,False
933,1460,2369,889928.78,2026-05-31,False
934,2589,2025,85446.51,2026-03-21,True
935,2998,432,945968.37,2024-10-24,False
936,3131,446,485834.1,2023-03-10,True
937,349,3897,0.0,2026-05-31,True
938,1135,3510,123258.52,2024-12-03,False
939,1222,3878,673063.67,2026-12-27,True
940,2156,412,988187.26,2022-08-27,False
941,1261,1358,894951.58,2023-04-11,True
942,3214,4006,420974.66,2023-12-19,False
943,2113,2807,0.0,2026-01-31,False
944,2381,3982,558780.61,2025-12-15,False
945,4596,1694,418421.6,2022-08-26,True
946,4606,2897,669855.05,2024-01-22,False
947,931,2431,861968.2,2026-06-22,True
948,843,1678,895702.47,2024-03-30,False
949,4500,4523,813052.63,2024-06-26,True
950,2984,817,584958.2,2026-03-15,True
951,4884,3654,16946.87,2026-12-12,True
952,4933,1008,845013.58,2024-08-24,True
953,4640,3107,99738.73,2026-12-23,True
954,3399,422,37760.09,2025-04-14,False
955,2018,3454,165006.97,2024-08-30,True
956,1456,4152,586253.56,2024-09-14,False
957,254,4696,793922.6,2024-03-12,True
958,1519,3317,449923.07,2024-12-15,True
959,4403,2009,476512.69,2024-11-19,False
960,4635,2744,550719.82,2024-02-27,False
961,1674,102,963152.11,2024-02-28,True
962,4841,1935,720415.26,2025-10-06,False
963,1915,2500,759657.95,2023-09-24,True
964,457,4469,122390.08,2026-04-29,False
965,897,3630,191213.12,2024-12-02,True
966,3853,2595,397474.82,2026-06-09,True
967,1302,3606,55144.93,2024-11-14,False
968,4849,580,311324.11,2025-05-24,False
969,4955,4444,794632.07,2023-08-13,False
970,3359,990,0.0,2025-01-26,False
971,1033,3755,894894.46,2025-01-04,True
972,1931,2590,929583.26,2025-02-08,False
973,3369,4353,625351.67,2025-11-30,False
974,3471,1004,18611.4,2025-04-17,True
975,2306,2397,785142.15,2022-07-20,False
976,1859,4081,898293.37,2025-02-17,False
977,4786,4176,845265.61,2023-02-25,True
978,1200,2251,7315.86,2024-08-30,False
979,2337,3609,890045.88,2025-03-19,True
980,3095,2444,185108.95,2026-06-14,False
981,738,2835,904986.62,2023-12-10,True
982,3372,1045,361132.84,2023-01-04,False
983,3244,2055,581622.63,2023-03-05,False
984,1035,3130,44288.51,2022-12-29,False
985,3248,509,239005.8,2026-01-30,True
986,3272,1270,359060.62,2024-10-02,True
987,4048,4342,77978.88,2025-01-05,True
988,3763,2549,535717.58,2026-05-31,False
989,3608,2751,94433.73,2022-12-22,True
990,2260,722,401494.8,2025-04-16,True
991,4204,3422,0.0,2023-10-08,True
992,4872,4646,836977.67,2025-02-19,False
993,3642,4919,859003.31,2026-04-26,False
994,2890,2113,341745.63,2025-01-05,True
995,254,2298,453679.2,2026-01-05,False
996,4038,4510,184950.18,2026-12-12,True
997,4314,1786,545868.32,2024-08-31,False
998,4784,772,365744.29,2024-10-09,True
999,1389,2762,0.0,2025-11-01,False
1000,3192,1876,101162.48,2026-03-09,True
1001,3051,2524,227857.19,2022-09-23,False
1002,1356,2309,978191.33,2025-01-13,True
1003,3681,2021,187649.29,2026-05-31,False
1004,3551,1980,65189.54,2023-08-17,False
1005,3135,4201,681971.76,2025-03-02,True
1006,23,2460,160466.82,2025-09-30,False
1007,328,1125,927381.92,2023-06-15,False
1008,3190,3885,499176.85,2026-10-08,False
1009,4921,2322,952435.68,2024-05-04,False
1010,86,308,311007.55,2024-08-10,False
1011,4991,3218,419431.51,2025-05-18,True
1012,2897,881,728268.15,2025-09-27,False
1013,1661,2583,225085.28,2026-05-31,False
1014,1802,3924,444649.35,2026-03-10,False
1015,4007,3183,0.0,2023-09-28,False
1016,4366,1134,466078.7,2024-06-12,True
1017,2175,2840,61938.47,2024-05-18,False
1018,229,2192,716025.74,2023-01-27,True
1019,4444,704,157284.96,2023-07-04,False
1020,3535,4399,544577.92,2024-02-17,False
1021,4720,3033,755107.47,2025-05-29,False
1022,3036,1833,6096.16,2026-04-01,False
1023,2665,28,842307.18,2023-01-28,False
1024,929,2571,247965.53,2022-07-12,False
1025,4139,1051,0.0,2026-07-07,False
1026,1082,684,531014.7,2024-06-03,False
1027,3605,2200,80142.59,2023-08-29,False
1028,3977,2639,938706.95,2026-02-13,True
1029,1443,1552,159144.74,2024-06-15,True
1030,532,425,628850.22,2023-01-07,True
1031,3529,4070,153256.3,2025-10-25,True
1032,2876,3735,587863.36,2026-03-28,False
1033,4187,4632,666182.07,2024-01-05,False
1034,682,2944,478291.23,2022-10-12,False
1035,1977,4763,105000.7,2022-11-25,False
1036,4053,4249,998196.36,2024-01-12,False
1037,2141,703,199759.78,2022-07-14,True
1038,2746,229,110036.1,2022-10-19,True
1039,4855,4619,53409.53,2026-05-16,False
1040,93,2603,0.0,2024-04-13,True
1041,1887,4150,528549.6,2022-11-21,True
1042,1559,574,885191.63,2022-07-11,False
1043,2654,3560,692892.4,2022-09-25,False
1044,4891,2164,775122.85,2025-06-10,False
1045,3825,1315,709237.23,2026-05-31,False
1046,3048,4413,800865.92,2022-12-18,True
1047,2592,4363,943485.45,2024-09-25,False
1048,3030,2739,407524.4,2023-05-31,True
1049,3453,4564,965244.68,2025-09-18,True
1050,1217,4379,293154.91,2025-03-06,True
1051,943,4698,764828.4,2022-09-23,False
1052,4860,471,929769.1,2024-04-18,True
1053,59,3115,382501.14,2023-01-07,False
1054,3077,4425,80817.7,2025-06-07,True
1055,2088,2231,500088.14,2024-07-21,True
1056,785,1517,735552.26,2026-04-11,False
1057,4226,1623,492494.11,2026-10-12,False
1058,235,1122,337058.34,2024-03-11,True
1059,2280,3235,739544.43,2024-11-24,True
1060,3384,100,976807.61,2024-04-24,True
1061,1186,2747,485811.45,2023-08-22,True
1062,3662,1430,928189.42,2022-11-28,False
1063,3234,2673,357637.85,2026-07-28,False
1064,567,452,272508.98,2023-08-12,True
1065,4009,4266,424405.77,2026-09-12,True
1066,1025,54,212386.99,2025-12-28,True
1067,1537,111,808390.01,2024-09-13,False
1068,1028,636,712880.28,2026-05-06,True
1069,728,627,654054.16,2025-03-08,False
1070,3856,1180,246865.45,2025-02-06,False
1071,2390,3913,61903.32,2024-05-08,False
1072,3742,3107,698418.62,2026-10-28,False
1073,3330,2856,666522.4,2023-03-06,True
1074,4093,2643,549779.61,2026-07-10,False
1075,3973,4646,919098.57,2022-09-07,False
1076,514,1937,543701.98,2023-02-26,True
1077,1388,90,954935.98,2023-03-20,False
1078,3810,2161,318929.59,2023-04-03,False
1079,2580,2442,746815.33,2024-10-27,False
1080,3772,1848,664980.21,2024-04-04,False
1081,998,226,59408.29,2026-01-21,False
1082,2167,2912,698991.82,2024-04-23,False
1083,216,1859,352212.84,2023-11-23,False
1084,4909,3755,961752.9,2023-01-06,False
1085,2093,1608,316379.55,2026-12-23,True
1086,219,687,47495.85,2026-09-02,True
1087,3774,1407,444249.33,2026-04-10,False
1088,206,1437,535767.64,2025-08-17,True
1089,1544,3840,601010.81,2025-01-09,False
1090,2832,4706,546414.47,2022-10-11,True
1091,3026,2186,928134.5,2024-09-14,False
1092,2834,184,432767.7,2026-02-15,False
1093,4919,2709,0.0,2026-02-05,False
1094,3858,3964,797990.98,2026-01-08,False
1095,1842,154,612055.72,2022-12-10,True
1096,3450,4833,669902.49,2022-10-18,True
1097,2244,3124,357604.72,2026-11-07,False
1098,563,147,952070.27,2025-01-18,True
1099,3711,1020,491099.9,2023-02-05,False
1100,275,26,0.0,2023-01-05,False
1101,2241,844,238817.98,2025-01-01,False
1102,4550,4037,636458.85,2022-10-05,True
1103,4020,2883,15013.53,2022-12-06,True
1104,3377,2187,951912.76,2024-11-13,False
1105,4157,378,231590.88,2024-04-15,True
1106,4151,1285,32432.54,2026-05-01,True
1107,1162,4876,80553.36,2026-01-16,True
1108,1039,1523,942627.29,2023-02-23,True
1109,3661,2533,668173.33,2024-03-09,False
1110,3998,1870,52162.06,2026-05-31,False
1111,3393,3926,577475.83,2025-08-22,True
1112,1542,1786,899626.86,2022-12-02,True
1113,1199,4888,63074.74,2025-04-25,True
1114,1119,2742,264698.82,2024-05-16,False
1115,2412,4302,138654.12,2026-02-18,True
1116,516,4128,971776.68,2023-09-29,False
1117,1264,1005,263496.31,2024-04-23,False
1118,10,2615,311279.58,2026-07-30,False
1119,1740,3020,927255.42,2024-11-09,True
1120,4691,1446,218508.44,2023-05-28,True
1121,2466,1483,238674.4,2024-09-08,False
1122,3716,1941,552559.6,2025-02-28,False
1123,1502,2194,370646.66,2023-06-21,True
1124,1036,1096,172681.19,2026-07-27,False
1125,4973,2417,352606.87,2025-06-07,False
1126,4730,1333,227424.54,2024-08-26,False
1127,1029,3913,265516.81,2023-02-07,True
1128,2593,3330,338315.89,2025-10-24,False
1129,487,3877,16715.15,2023-10-19,True
1130,3547,1606,0.0,2023-09-08,False
1131,4458,2450,198075.39,2022-08-23,False
1132,4038,2240,817488.67,2026-12-01,True
1133,3764,1417,520081.17,2025-10-04,False
1134,2292,4437,478094.1,2022-09-09,True
1135,945,2489,903596.27,2025-07-02,False
1136,1055,1181,296979.56,2024-01-23,False
1137,3917,4460,78588.35,2025-11-27,False
1138,3106,648,538603.81,2023-06-22,False
